place_id,name,address,phone,state,zip_code,dso,brand,latitude,longitude,scraped_at
,"Aspen Dental - Rome, NY","1 Aspen Dental - Rome, NY 180.1 mi 103 West Dominick St Suite 20 Rome, NY 13440",(315) 260-0980,New York,13440.0,Aspen Dental,,,,2024-01-20 17:58:51.918465
,Motto Clear Aligners,"2 Motto Clear Aligners 180.1 mi 103 West Dominick St Suite 20 Rome, NY 13440",(315) 260-0980,New York,13440.0,Aspen Dental,,,,2024-01-20 17:58:52.015033
ChIJ2cp0tl8dyIkRUBPPZMDIa0o,"Aspen Dental - Halethorpe, MD","3 Aspen Dental - Halethorpe, MD 180.3 mi 3531 Washington Blvd. Ste 300 Halethorpe, MD 21227",(443) 296-2217,Washington,21227.0,Aspen Dental,,39.2507139,-76.6683166,2024-01-20 17:58:52.091743
,Motto Clear Aligners,"4 Motto Clear Aligners 180.3 mi 3531 Washington Blvd. Ste 300 Halethorpe, MD 21227",(443) 296-2217,Washington,21227.0,Aspen Dental,,,,2024-01-20 17:58:52.160750
,"Aspen Dental - Glen Burnie, MD","6 Aspen Dental - Glen Burnie, MD 180.4 mi 40C E. Ordnance Rd. Glen Burnie, MD 21060",(443) 399-3239,Maryland,21060.0,Aspen Dental,,,,2024-01-20 17:58:52.309872
ChIJAQAAAExj44kR81iAMgz5MvQ,"Aspen Dental - Quincy, MA","7 Aspen Dental - Quincy, MA 181.2 mi 45 Newport Avenue Quincy, MA 02171",(617) 749-4314,Massachusetts,2171.0,Aspen Dental,,42.272778,-71.02891900000002,2024-01-20 17:58:52.391778
,Motto Clear Aligners,"8 Motto Clear Aligners 181.2 mi 45 Newport Avenue Quincy, MA 02171",(617) 749-4314,Massachusetts,2171.0,Aspen Dental,,,,2024-01-20 17:58:52.490564
ChIJeZlw0LtBuIkRRTGCsTIivKI,"Aspen Dental - Easton, MD","9 Aspen Dental - Easton, MD 181.3 mi 213 Marlboro Ave. Easton, MD 21601",(443) 808-0875,Maryland,21601.0,Aspen Dental,,38.7810072,-76.0813656,2024-01-20 17:58:52.576732
,Motto Clear Aligners,"10 Motto Clear Aligners 181.5 mi 213 Marlboro Ave. Easton, MD 21601",(443) 808-0875,Maryland,21601.0,Aspen Dental,,,,2024-01-20 17:58:52.692144
ChIJ-X2H9iJHyIkR5HUBNXObQc8,"Aspen Dental - Westminster, MD","11 Aspen Dental - Westminster, MD 181.7 mi 265 Baltimore Blvd. Ste 4 Westminster, MD 21157",(443) 839-0233,Maryland,21157.0,Aspen Dental,,39.5759155,-76.9859116,2024-01-20 17:58:52.763885
,Motto Clear Aligners,"12 Motto Clear Aligners 181.7 mi 265 Baltimore Blvd. Ste 4 Westminster, MD 21157",(443) 839-0233,Maryland,21157.0,Aspen Dental,,,,2024-01-20 17:58:52.833039
,Motto Clear Aligners,"13 Motto Clear Aligners 182.2 mi 21 Drum Hill Rd Chelmsford, MA 01824",(978) 942-6033,Massachusetts,1824.0,Aspen Dental,,,,2024-01-20 17:58:52.891403
ChIJnW_-N56j44kRs1yZxVOMl4Q,"Aspen Dental - Chelmsford, MA","14 Aspen Dental - Chelmsford, MA 182.2 mi 21 Drum Hill Rd Chelmsford, MA 01824",(978) 942-6033,Massachusetts,1824.0,Aspen Dental,,42.625871,-71.3610413,2024-01-20 17:58:52.958639
,Motto Clear Aligners,"15 Motto Clear Aligners 182.7 mi 131 Route 101A Unit 1 Amherst, NH 03031",(603) 633-3730,New Hampshire,3031.0,Aspen Dental,,,,2024-01-20 17:58:53.021925
,"Aspen Dental - Nashua, NH (Webster Sq)","16 Aspen Dental - Nashua, NH (Webster Sq) 183.0 mi 274 Daniel Webster Hwy Unit 6 Nashua, NH 03060",(603) 633-3897,New Hampshire,3060.0,Aspen Dental,,,,2024-01-20 17:58:53.094544
,Motto Clear Aligners,"17 Motto Clear Aligners 183.0 mi 274 Daniel Webster Hwy Unit 6 Nashua, NH 03060",(603) 633-3897,New Hampshire,3060.0,Aspen Dental,,,,2024-01-20 17:58:53.159523
,"Aspen Dental - Amherst, NH","18 Aspen Dental - Amherst, NH 183.4 mi 131 Route 101A Unit 1 Amherst, NH 03031",(603) 633-3730,New Hampshire,3031.0,Aspen Dental,,,,2024-01-20 17:58:53.228051
,Motto Clear Aligners,"19 Motto Clear Aligners 184.0 mi 690 Fellsway Medford, MA 02155",(781) 881-6346,Massachusetts,2155.0,Aspen Dental,,,,2024-01-20 17:58:53.290758
ChIJd-67NLZ244kRER33xwQd9hI,"Aspen Dental - Medford, MA","20 Aspen Dental - Medford, MA 184.0 mi 690 Fellsway Medford, MA 02155",(781) 881-6346,Massachusetts,2155.0,Aspen Dental,,42.4079086,-71.0849863,2024-01-20 17:58:53.355820
,Motto Clear Aligners,"1 Motto Clear Aligners 184.3 mi 11349 Samuel Bowen Blvd. Berlin, MD 21811",(443) 819-0498,Maryland,21811.0,Aspen Dental,,,,2024-01-20 17:58:54.280475
ChIJky8GGPQnuYkRU_mRSJ_cg3g,"Aspen Dental - Berlin, MD","2 Aspen Dental - Berlin, MD 184.4 mi 11349 Samuel Bowen Blvd. Berlin, MD 21811",(443) 819-0498,Maryland,21811.0,Aspen Dental,,38.3441522,-75.1641338,2024-01-20 17:58:54.346386
,Motto Clear Aligners,"3 Motto Clear Aligners 184.7 mi 3 Elm Street Woburn, MA 01801",(781) 590-9496,Massachusetts,1801.0,Aspen Dental,,,,2024-01-20 17:58:54.408047
ChIJwVFNbal144kR0iPC7iKQxu4,"Aspen Dental - Woburn, MA","4 Aspen Dental - Woburn, MA 184.7 mi 3 Elm Street Woburn, MA 01801",(781) 590-9496,Massachusetts,1801.0,Aspen Dental,,42.501083,-71.160423,2024-01-20 17:58:54.610090
ChIJMX8f8buf5IkRUXTz8EQu4MM,"Aspen Dental - Hanover, MA","5 Aspen Dental - Hanover, MA 184.9 mi 1207 Washington St Ste 40 Hanover, MA 02339",(781) 590-8301,Washington,2339.0,Aspen Dental,,42.13803910000001,-70.8413741,2024-01-20 17:58:54.678640
,Motto Clear Aligners,"6 Motto Clear Aligners 184.9 mi 1207 Washington St Ste 40 Hanover, MA 02339",(781) 590-8301,Washington,2339.0,Aspen Dental,,,,2024-01-20 17:58:54.741219
,Motto Clear Aligners,"7 Motto Clear Aligners 185.4 mi 106 Colony Place Rd Plymouth, MA 02360",(508) 841-5668,Massachusetts,2360.0,Aspen Dental,,,,2024-01-20 17:58:54.807872
ChIJm_Uz9K6x5IkRn1ds4J7OlP0,"Aspen Dental - Plymouth, MA","8 Aspen Dental - Plymouth, MA 185.4 mi 106 Colony Place Rd Plymouth, MA 02360",(508) 841-5668,Massachusetts,2360.0,Aspen Dental,,41.9552925,-70.71499700000001,2024-01-20 17:58:54.881824
,"Aspen Dental - Dewitt, NY","9 Aspen Dental - Dewitt, NY 186.2 mi 3425 Erie Blvd East Dewitt, NY 13214",(315) 260-0762,New York,13214.0,Aspen Dental,,,,2024-01-20 17:58:54.951054
,Motto Clear Aligners,"10 Motto Clear Aligners 186.2 mi 3425 Erie Blvd East Dewitt, NY 13214",(315) 260-0762,New York,13214.0,Aspen Dental,,,,2024-01-20 17:58:55.019799
,"Aspen Dental - Salisbury, MD","11 Aspen Dental - Salisbury, MD 189.1 mi 2412 N. Salisbury Blvd., Ste A Salisbury, MD 21801",(443) 842-4383,Maryland,21801.0,Aspen Dental,,,,2024-01-20 17:58:55.112532
,Motto Clear Aligners,"12 Motto Clear Aligners 189.1 mi 855 Broadway Ste 8 Saugus, MA 01906",(781) 549-6359,Massachusetts,1906.0,Aspen Dental,,,,2024-01-20 17:58:55.211860
ChIJDfrpB5Vy44kR5ZyiuRK5gCk,"Aspen Dental - Saugus, MA","13 Aspen Dental - Saugus, MA 189.2 mi 855 Broadway Ste 8 Saugus, MA 01906",(781) 549-6359,Massachusetts,1906.0,Aspen Dental,,42.47480669999999,-71.0248311,2024-01-20 17:58:55.285713
,"Aspen Dental - Camillus, NY","15 Aspen Dental - Camillus, NY 191.3 mi 3590 W Genesee St Syracuse, NY 13219",(315) 260-4007,New York,13219.0,Aspen Dental,,,,2024-01-20 17:58:55.451504
,Motto Clear Aligners,"16 Motto Clear Aligners 191.3 mi 3590 W Genesee St Syracuse, NY 13219",(315) 260-4007,New York,13219.0,Aspen Dental,,,,2024-01-20 17:58:55.511958
ChIJd1P-1o_s2YkRAs1qckypTZc,"Aspen Dental - Cicero, NY","17 Aspen Dental - Cicero, NY 194.1 mi 8057 Brewerton Rd Cicero, NY 13039",(315) 260-0745,New York,13039.0,Aspen Dental,,43.16032389999999,-76.1212693,2024-01-20 17:58:55.587241
,Motto Clear Aligners,"18 Motto Clear Aligners 194.1 mi 8057 Brewerton Rd Cicero, NY 13039",(315) 260-0745,New York,13039.0,Aspen Dental,,,,2024-01-20 17:58:55.646719
ChIJk6ail01J4okRFHZ8lEOPLhY,"Aspen Dental - Bedford, NH","19 Aspen Dental - Bedford, NH 194.3 mi 7 Colby Court Suite 12 Bedford, NH 03110",(603) 633-3936,New Hampshire,3110.0,Aspen Dental,,42.9639128,-71.48289679999999,2024-01-20 17:58:55.732116
ChIJo6hsv9xJ4okRsEvkHdFe-NU,Motto Clear Aligners,"20 Motto Clear Aligners 194.3 mi 7 Colby Court Suite 12 Bedford, NH 03110",(603) 633-3936,New Hampshire,3110.0,Aspen Dental,,42.9639314,-71.4828551,2024-01-20 17:58:55.799155
,"Aspen Dental - Methuen, MA","1 Aspen Dental - Methuen, MA 195.2 mi 90 Pleasant Valley St Unit 704 Methuen, MA 01844",(978) 942-6092,Massachusetts,1844.0,Aspen Dental,,,,2024-01-20 17:58:56.856220
ChIJcfbtM88T44kRNY7s-_Xfw9g,"Aspen Dental - Peabody, MA","2 Aspen Dental - Peabody, MA 195.3 mi 5 Sylvan St Peabody, MA 01960",(978) 942-5493,Massachusetts,1960.0,Aspen Dental,,42.54630179999999,-70.94490449999999,2024-01-20 17:58:57.040420
ChIJW14RM88T44kRKIx-MnKgt18,Motto Clear Aligners,"3 Motto Clear Aligners 195.3 mi 5 Sylvan St Peabody, MA 01960",(978) 942-5493,Massachusetts,1960.0,Aspen Dental,,42.5463568,-70.9447883,2024-01-20 17:58:57.112676
ChIJ0_S-tsQH44kREN-oBJPyXWw,Motto Clear Aligners,"4 Motto Clear Aligners 195.4 mi 90 Pleasant Valley St Unit 704 Methuen, MA 01844",(978) 942-6092,Massachusetts,1844.0,Aspen Dental,,42.74426769999999,-71.1584043,2024-01-20 17:58:57.186877
,Motto Clear Aligners,"5 Motto Clear Aligners 195.5 mi 1031 Gold Street Manchester, NH 03103",(603) 633-3715,New Hampshire,3103.0,Aspen Dental,,,,2024-01-20 17:58:57.257847
,"Aspen Dental - Manchester, NH","6 Aspen Dental - Manchester, NH 195.5 mi 1031 Gold Street Manchester, NH 03103",(603) 633-3715,New Hampshire,3103.0,Aspen Dental,,,,2024-01-20 17:58:57.337783
,Aspen Dental,"7 Aspen Dental 195.6 mi 14398 Baltimore Ave, Ste 101 Laurel, MD 20707",(240) 650-2850,Maryland,20707.0,Aspen Dental,,,,2024-01-20 17:58:57.415990
ChIJJwHNaMAk4IkRAjRemchef0k,"Aspen Dental - Rutland, VT","8 Aspen Dental - Rutland, VT 195.8 mi 474 Holiday Dr Ste 1 Rutland, VT 05701",(802) 800-2422,Vermont,5701.0,Aspen Dental,,43.5833908,-72.96852799999999,2024-01-20 17:58:57.486660
,Motto Clear Aligners,"9 Motto Clear Aligners 195.8 mi 474 Holiday Dr Ste 1 Rutland, VT 05701",(802) 800-2422,Vermont,5701.0,Aspen Dental,,,,2024-01-20 17:58:57.582496
ChIJS1a5ShRT4okR7veqKe3yBds,"Aspen Dental - Derry, NH","10 Aspen Dental - Derry, NH 196.1 mi 38 Manchester Rd Derry, NH 03038",(603) 633-3880,New Hampshire,3038.0,Aspen Dental,,42.89864,-71.3364105,2024-01-20 17:58:57.660955
,Motto Clear Aligners,"11 Motto Clear Aligners 196.1 mi 38 Manchester Rd Derry, NH 03038",(603) 633-3880,New Hampshire,3038.0,Aspen Dental,,,,2024-01-20 17:58:57.747633
,Motto Clear Aligners,"12 Motto Clear Aligners 196.5 mi 271 Grant Ave Suite 200 Auburn, NY 13021",(315) 260-0690,New York,13021.0,Aspen Dental,,,,2024-01-20 17:58:57.812745
,"Aspen Dental - Auburn, NY","13 Aspen Dental - Auburn, NY 196.5 mi 271 Grant Ave Suite 200 Auburn, NY 13021",(315) 260-0690,New York,13021.0,Aspen Dental,,,,2024-01-20 17:58:57.885233
,Motto Clear Aligners,"14 Motto Clear Aligners 198.9 mi 1070 Iyannough Rd Suite A20 Hyannis, MA 02601",(508) 841-5659,Massachusetts,2601.0,Aspen Dental,,,,2024-01-20 17:58:57.945891
,"Aspen Dental - Hyannis, MA","15 Aspen Dental - Hyannis, MA 198.9 mi 1070 Iyannough Rd Suite A20 Hyannis, MA 02601",(508) 841-5659,Massachusetts,2601.0,Aspen Dental,,,,2024-01-20 17:58:58.011247
,Motto Clear Aligners,"16 Motto Clear Aligners 200.1 mi 302 Main St. #304 Haverhill, MA 01830",(978) 955-9810,Massachusetts,1830.0,Aspen Dental,,,,2024-01-20 17:58:58.076456
,"Aspen Dental - Haverhill, MA","17 Aspen Dental - Haverhill, MA 200.1 mi 302 Main St. #304 Haverhill, MA 01830",(978) 955-9810,Massachusetts,1830.0,Aspen Dental,,,,2024-01-20 17:58:58.145401
,"Aspen Dental - Chambersburg, PA","18 Aspen Dental - Chambersburg, PA 202.2 mi 500 Walker Road, Ste A Chambersburg, PA 17201",(717) 884-9643,Pennsylvania,17201.0,Aspen Dental,,,,2024-01-20 17:58:58.211565
,"Aspen Dental - State College, PA","19 Aspen Dental - State College, PA 205.2 mi 1715 N Atherton St State College, PA 16803",(814) 738-0977,Pennsylvania,16803.0,Aspen Dental,,,,2024-01-20 17:58:58.281419
,Motto Clear Aligners,"20 Motto Clear Aligners 205.2 mi 1715 N Atherton St State College, PA 16803",(814) 738-0977,Pennsylvania,16803.0,Aspen Dental,,,,2024-01-20 17:58:58.344065
ChIJC7AZUkhw1oYReM6srKotUAs,TUCSON,"2901 E Broadway Blvd, Tucson, AZ 85716, USA",(520) 917-7516,Arizona,85716.0,Sonrava,Western Dental,32.221975,-110.9291643,2024-01-21 18:35:33.068145
ChIJMaSzwPVq4okRZKOq6sWTM84,"Aspen Dental - Concord, NH","1 Aspen Dental - Concord, NH 207.8 mi 273 Loudon Road Concord, NH 03301",(603) 633-3867,New Hampshire,3301.0,Aspen Dental,,43.2248475,-71.48954789999999,2024-01-20 17:58:59.396749
,Motto Clear Aligners,"2 Motto Clear Aligners 207.8 mi 273 Loudon Road Concord, NH 03301",(603) 633-3867,New Hampshire,3301.0,Aspen Dental,,,,2024-01-20 17:58:59.548959
,Motto Clear Aligners,"3 Motto Clear Aligners 209.7 mi 257 Plainfield Rd West Lebanon, NH 03784",(603) 633-3814,New Hampshire,3784.0,Aspen Dental,,,,2024-01-20 17:58:59.608755
,"Aspen Dental - West Lebanon, NH","4 Aspen Dental - West Lebanon, NH 209.7 mi 257 Plainfield Rd West Lebanon, NH 03784",(603) 633-3814,New Hampshire,3784.0,Aspen Dental,,,,2024-01-20 17:58:59.683408
,Motto Clear Aligners,"5 Motto Clear Aligners 210.3 mi 501 Gloucester Crossing Rd. Gloucester, MA 01930",(978) 955-2630,Massachusetts,1930.0,Aspen Dental,,,,2024-01-20 17:58:59.758442
ChIJ_cx8kGIl44kRx3992_sWp7I,"Aspen Dental - Gloucester, MA","6 Aspen Dental - Gloucester, MA 210.3 mi 501 Gloucester Crossing Rd. Gloucester, MA 01930",(978) 955-2630,Massachusetts,1930.0,Aspen Dental,,42.6238323,-70.65817899999999,2024-01-20 17:58:59.824213
ChIJEyOQ_-nz4okRPAIKLnr4ZBo,"Aspen Dental - Epping, NH","7 Aspen Dental - Epping, NH 212.0 mi 17 Fresh River Road Epping, NH 03042",(603) 633-3811,New Hampshire,3042.0,Aspen Dental,,43.0302342,-71.07185199999999,2024-01-20 17:58:59.890530
,Motto Clear Aligners,"8 Motto Clear Aligners 212.0 mi 17 Fresh River Road Epping, NH 03042",(603) 633-3811,New Hampshire,3042.0,Aspen Dental,,,,2024-01-20 17:58:59.949696
ChIJw04RHlrm4okRIIUeaLRPXxw,"Aspen Dental - Seabrook, NH","9 Aspen Dental - Seabrook, NH 213.2 mi 652 Lafayette Rd Seabrook, NH 03874",(603) 633-3760,New Hampshire,3874.0,Aspen Dental,,42.8944438,-70.8709988,2024-01-20 17:59:00.047279
,Motto Clear Aligners,"10 Motto Clear Aligners 213.2 mi 652 Lafayette Rd Seabrook, NH 03874",(603) 633-3760,New Hampshire,3874.0,Aspen Dental,,,,2024-01-20 17:59:00.114255
,Motto Clear Aligners,"11 Motto Clear Aligners 217.1 mi 1730 Massey Blvd Ste 106 Hagerstown, MD 21740",(301) 960-8221,Maryland,21740.0,Aspen Dental,,,,2024-01-20 17:59:00.203795
,"Aspen Dental - Hagerstown, MD","12 Aspen Dental - Hagerstown, MD 217.1 mi 1730 Massey Blvd Ste 106 Hagerstown, MD 21740",(301) 960-8221,Maryland,21740.0,Aspen Dental,,,,2024-01-20 17:59:00.278641
ChIJBwXY3qV04okRO4dwuHrYunQ,"Aspen Dental - Tilton, NH","13 Aspen Dental - Tilton, NH 217.6 mi 17 Lowes Drive Tilton, NH 03276",(603) 633-3597,New Hampshire,3276.0,Aspen Dental,,43.44924810000001,-71.57703649999999,2024-01-20 17:59:00.345636
ChIJM8zZyi0L4okRt9EOwI50xR4,Motto Clear Aligners,"14 Motto Clear Aligners 217.6 mi 17 Lowes Drive Tilton, NH 03276",(603) 633-3597,New Hampshire,3276.0,Aspen Dental,,43.4492295,-71.577078,2024-01-20 17:59:00.403156
,Motto Clear Aligners,"15 Motto Clear Aligners 219.5 mi 308 Eastern Blvd Canandaigua, NY 14424",(585) 877-9431,New York,14424.0,Aspen Dental,,,,2024-01-20 17:59:00.495821
,"Aspen Dental - Canandaigua, NY","16 Aspen Dental - Canandaigua, NY 219.5 mi 308 Eastern Blvd Canandaigua, NY 14424",(585) 877-9431,New York,14424.0,Aspen Dental,,,,2024-01-20 17:59:00.565679
,Motto Clear Aligners,"17 Motto Clear Aligners 220.3 mi 3728 Crain Highway Unit 105 Waldorf, MD 20603",(240) 847-5869,Maryland,20603.0,Aspen Dental,,,,2024-01-20 17:59:00.633201
ChIJgddr2Tant4kR83pzc_LLgG8,Aspen Dental,"18 Aspen Dental 220.3 mi 3728 Crain Highway, Unit 105 Waldorf, MD 20603",(240) 847-5869,Maryland,20603.0,Aspen Dental,,38.609922,-76.9264486,2024-01-20 17:59:00.726018
,"Aspen Dental - Oswego, NY","19 Aspen Dental - Oswego, NY 221.8 mi 200 East 1st Street Oswego, NY 13126",(315) 260-0978,New York,13126.0,Aspen Dental,,,,2024-01-20 17:59:00.793385
,Motto Clear Aligners,"20 Motto Clear Aligners 221.9 mi 200 East 1st Street Oswego, NY 13126",(315) 260-0978,New York,13126.0,Aspen Dental,,,,2024-01-20 17:59:00.852918
ChIJw3Vhu3W_4okR-NNfHlnTM98,"Aspen Dental - Portsmouth, NH","1 Aspen Dental - Portsmouth, NH 225.0 mi 1600 Woodbury Avenue Portsmouth, NH 03801",(603) 633-3932,New Hampshire,3801.0,Aspen Dental,,43.088192,-70.792148,2024-01-20 17:59:01.931333
,Motto Clear Aligners,"2 Motto Clear Aligners 225.1 mi 1600 Woodbury Avenue Portsmouth, NH 03801",(603) 633-3932,New Hampshire,3801.0,Aspen Dental,,,,2024-01-20 17:59:02.123697
,Motto Clear Aligners,"3 Motto Clear Aligners 227.7 mi 160 Washington St Ste 603 Rochester, NH 03839",(603) 633-3729,Washington,3839.0,Aspen Dental,,,,2024-01-20 17:59:02.203617
ChIJA4DUojGb4okRLMYmO1al1iE,"Aspen Dental - Rochester, NH","4 Aspen Dental - Rochester, NH 227.7 mi 160 Washington St Ste 603 Rochester, NH 03839",(603) 633-3729,Washington,3839.0,Aspen Dental,,43.2938682,-70.99578120000001,2024-01-20 17:59:02.290852
ChIJUVe65ZOZ4okRMAhkgAC-7W0,"Aspen Dental - Somersworth, NH","5 Aspen Dental - Somersworth, NH 228.4 mi 8 Tri City Rd Somersworth, NH 03878",(603) 633-3432,New Hampshire,3878.0,Aspen Dental,,43.2281483,-70.8829367,2024-01-20 17:59:02.381653
,Motto Clear Aligners,"6 Motto Clear Aligners 228.4 mi 8 Tri City Rd Somersworth, NH 03878",(603) 633-3432,New Hampshire,3878.0,Aspen Dental,,,,2024-01-20 17:59:02.455596
ChIJ62EDfNcDyokRkTNfp6sYf7A,"Aspen Dental - Martinsburg, WV","7 Aspen Dental - Martinsburg, WV 233.1 mi 14679 Apple Harvest Dr Ste 100 Martinsburg, WV 25403",(304) 220-8420,West Virginia,25403.0,Aspen Dental,,39.44320039999999,-77.98613960000002,2024-01-20 17:59:02.524465
,Motto Clear Aligners,"8 Motto Clear Aligners 233.5 mi 3420 Pleasant Valley Blvd Altoona, PA 16602",(814) 960-8142,Pennsylvania,16602.0,Aspen Dental,,,,2024-01-20 17:59:02.657432
ChIJKx9u0G2Ry4kR6bD4SAlDueo,"Aspen Dental - Altoona, PA","9 Aspen Dental - Altoona, PA 233.5 mi 3420 Pleasant Valley Blvd Altoona, PA 16602",(814) 960-8142,Pennsylvania,16602.0,Aspen Dental,,40.482988,-78.401988,2024-01-20 17:59:02.740416
,"Aspen Dental - Watertown, NY","10 Aspen Dental - Watertown, NY 238.4 mi 20991 Arsenal St, Nys Rte. 3 Watertown, NY 13601",(315) 260-4012,New York,13601.0,Aspen Dental,,,,2024-01-20 17:59:02.875113
,Motto Clear Aligners,"11 Motto Clear Aligners 238.4 mi 20991 Arsenal St, Nys Rte. 3 Watertown, NY 13601",(315) 260-4012,New York,13601.0,Aspen Dental,,,,2024-01-20 17:59:02.945018
,"Aspen Dental - Webster, NY","12 Aspen Dental - Webster, NY 242.1 mi 975 Ridge Road Webster, NY 14580",(585) 660-0021,New York,14580.0,Aspen Dental,,,,2024-01-20 17:59:03.016344
,Motto Clear Aligners,"13 Motto Clear Aligners 242.1 mi 975 Ridge Road Webster, NY 14580",(585) 660-0021,New York,14580.0,Aspen Dental,,,,2024-01-20 17:59:03.074253
ChIJYdZxgQpL0YkRD_Rwpccdrho,"Aspen Dental - Rochester, NY (Henrietta)","14 Aspen Dental - Rochester, NY (Henrietta) 243.0 mi 1000 Hylan Drive Suite B Rochester, NY 14623",(585) 551-2875,New York,14623.0,Aspen Dental,,43.081497,-77.628796,2024-01-20 17:59:03.145907
,Motto Clear Aligners,"15 Motto Clear Aligners 243.0 mi 1000 Hylan Drive Suite B Rochester, NY 14623",(585) 551-2875,New York,14623.0,Aspen Dental,,,,2024-01-20 17:59:03.210574
,Motto Clear Aligners,"16 Motto Clear Aligners 244.1 mi 856 US Route 302 Unit A Barre, VT 05641",(802) 800-2415,Vermont,5641.0,Aspen Dental,,,,2024-01-20 17:59:03.273810
,"Aspen Dental - Berlin, VT","17 Aspen Dental - Berlin, VT 244.1 mi 856 US Route 302 Unit A Barre, VT 05641",(802) 800-2415,Vermont,5641.0,Aspen Dental,,,,2024-01-20 17:59:03.346149
,Motto Clear Aligners,"18 Motto Clear Aligners 246.3 mi 1238 East Ridge Road Ste 200 Rochester, NY 14621",(585) 551-2836,New York,14621.0,Aspen Dental,,,,2024-01-20 17:59:03.408269
,Motto Clear Aligners,"13 Motto Clear Aligners 1,020.1 mi 4873 Highway 90 Ste A Milton, FL 32571",(850) 448-9989,Florida,32571.0,Aspen Dental,,,,2024-01-20 18:01:55.076455
,"Aspen Dental - Rochester, NY (Irondequoit)","19 Aspen Dental - Rochester, NY (Irondequoit) 246.3 mi 1238 East Ridge Road, Ste 200 Rochester, NY 14621",(585) 551-2836,New York,14621.0,Aspen Dental,,,,2024-01-20 17:59:03.479265
ChIJ_3uDWoVw0okRngjwDxEgU00,"Aspen Dental - Olean, NY","20 Aspen Dental - Olean, NY 247.5 mi 3018 Nys Route 417 Olean, NY 14760",(716) 910-0216,New York,14760.0,Aspen Dental,,42.07731,-78.464216,2024-01-20 17:59:03.546342
,Motto Clear Aligners,"1 Motto Clear Aligners 247.5 mi 2100 Chili Ave Rochester, NY 14624",(585) 660-0735,New York,14624.0,Aspen Dental,,,,2024-01-20 17:59:04.576073
,"Aspen Dental - Rochester, NY (Gates)","2 Aspen Dental - Rochester, NY (Gates) 247.5 mi 2100 Chili Ave Rochester, NY 14624",(585) 660-0735,New York,14624.0,Aspen Dental,,,,2024-01-20 17:59:04.742942
,Motto Clear Aligners,"4 Motto Clear Aligners 249.2 mi 907 E Dubois Ave. Ste 4 Du Bois, PA 15801",(814) 960-6015,Pennsylvania,15801.0,Aspen Dental,,,,2024-01-20 17:59:04.890738
,"Aspen Dental - Du Bois, PA","5 Aspen Dental - Du Bois, PA 249.2 mi 907 E Dubois Ave., Ste 4 Du Bois, PA 15801",(814) 960-6015,Pennsylvania,15801.0,Aspen Dental,,,,2024-01-20 17:59:04.959842
,"Aspen Dental - Rochester, NY (Greece)","6 Aspen Dental - Rochester, NY (Greece) 250.3 mi 1841 Ridge Road West Rochester, NY 14615",(585) 660-0642,New York,14615.0,Aspen Dental,,,,2024-01-20 17:59:05.030296
,Motto Clear Aligners,"7 Motto Clear Aligners 250.3 mi 1841 Ridge Road West Rochester, NY 14615",(585) 660-0642,New York,14615.0,Aspen Dental,,,,2024-01-20 17:59:05.095298
ChIJJQPW1prvtYkRsXiGOUdDJB8,"Aspen Dental - Winchester, VA","8 Aspen Dental - Winchester, VA 250.4 mi 1681 South Pleasant Valley Rd Winchester, VA 22601",(540) 900-2875,Virginia,22601.0,Aspen Dental,,39.1663913,-78.1651677,2024-01-20 17:59:05.162556
,Motto Clear Aligners,"9 Motto Clear Aligners 250.4 mi 1681 South Pleasant Valley Rd Winchester, VA 22601",(540) 900-2875,Virginia,22601.0,Aspen Dental,,,,2024-01-20 17:59:05.291426
,"Aspen Dental - Williston, VT","10 Aspen Dental - Williston, VT 252.3 mi 62 Merchants Row Ste. 104 Williston, VT 05495",(802) 800-2495,Vermont,5495.0,Aspen Dental,,,,2024-01-20 17:59:05.370144
,Motto Clear Aligners,"11 Motto Clear Aligners 253.7 mi 125 Shops Way #126 Biddeford, ME 04005",(207) 544-4327,Maine,4005.0,Aspen Dental,,,,2024-01-20 17:59:05.468195
,"Aspen Dental - Biddeford, ME","12 Aspen Dental - Biddeford, ME 253.7 mi 125 Shops Way #126 Biddeford, ME 04005",(207) 544-4327,Maine,4005.0,Aspen Dental,,,,2024-01-20 17:59:05.555902
,Motto Clear Aligners,"13 Motto Clear Aligners 255.3 mi 825 Warrenton Rd. Fredericksburg, VA 22406",(540) 900-8362,Virginia,22406.0,Aspen Dental,,,,2024-01-20 17:59:05.615663
ChIJkfq4slDrtokRBsGbOt2FFaU,Aspen Dental,"14 Aspen Dental 255.3 mi 825 Warrenton Rd. Fredericksburg, VA 22406",(540) 900-8362,Virginia,22406.0,Aspen Dental,,38.3547111,-77.51144099999999,2024-01-20 17:59:05.687743
,Motto Clear Aligners,"15 Motto Clear Aligners 258.8 mi 510 Towne Centre Drive Johnstown, PA 15904",(814) 738-0658,Pennsylvania,15904.0,Aspen Dental,,,,2024-01-20 17:59:05.744876
,"Aspen Dental - Johnstown, PA","16 Aspen Dental - Johnstown, PA 258.8 mi 510 Towne Centre Drive Johnstown, PA 15904",(814) 738-0658,Pennsylvania,15904.0,Aspen Dental,,,,2024-01-20 17:59:05.812136
,Motto Clear Aligners,"17 Motto Clear Aligners 264.0 mi 4660 Veterans Memorial Dr #F 1 Batavia, NY 14020",(585) 910-8304,New York,14020.0,Aspen Dental,,,,2024-01-20 17:59:05.878289
